SENTENCE,DATE,EXERCISE,CLASS SEAT,PROTAGONIST IS OBJECT,PROTAGONIST IS AGENT,TYPE,PREVIOUS ACTION,DEPENDENCY 1,DEPENDENCY 2,DEPENDENCY 3 
"¿Por qué?, ¿Por qué se obsesionan tanto con el tiempo si no lo pueden ver?",25/5/18,1-1,5,FALSE,TRUE,Plot Description,,"Nadie se da cuenta de nada, solo están pendientes de los números sobre sus cabezas.","Veo millares, decenas y centenas sobre la cabeza de la gente.",
"No lo entiendo, no lo comprendo.",25/5/18,1-1,5,FALSE,TRUE,Plot Description,,"¿Por qué?, ¿Por qué se obsesionan tanto con el tiempo si no lo pueden ver?",,
"Siempre he vivido con esta condición, no sé lo que no es ver el tiempo, pero gracias a la interacción con mis seres cercanos sé que soy único, sé que ellos no lo ven.",25/5/18,1-1,5,FALSE,TRUE,Plot Description,,"¿Por qué?, ¿Por qué se obsesionan tanto con el tiempo si no lo pueden ver?","Veo millares, decenas y centenas sobre la cabeza de la gente.",
¿Por qué yo sí?,25/5/18,1-1,5,FALSE,TRUE,Plot Description,,"Siempre he vivido con esta condición, no sé lo que no es ver el tiempo, pero gracias a la interacción con mis seres cercanos sé que soy único, sé que ellos no lo ven.",,
Llego al trabajo.,25/5/18,1-1,5,FALSE,TRUE,Plot Action,Camino hacia el metro.,Camino hacia el metro.,,
Hay gente que lleva un rato aquí.,25/5/18,1-1,5,FALSE,FALSE,Plot Action,,Llego al trabajo.,,
"Todos en sus ordenadores, sin perder tiempo.",25/5/18,1-1,5,FALSE,FALSE,Plot Action,,Hay gente que lleva un rato aquí.,,
¿Por qué?.,25/5/18,1-1,5,FALSE,TRUE,Plot Description,,"Todos en sus ordenadores, sin perder tiempo.","¿Por qué?, ¿Por qué se obsesionan tanto con el tiempo si no lo pueden ver?",
"Llega más gente, gente con distinto tiempo.",25/5/18,1-1,5,FALSE,FALSE,Plot Action,,Llego al trabajo.,,
Y se ponen a trabajar.,25/5/18,1-1,5,FALSE,FALSE,Plot Action,,"Llega más gente, gente con distinto tiempo.",,
"A todos les corre el tiempo, pero no a todos a la vez.",25/5/18,1-1,5,FALSE,FALSE,Plot Action,,"Llega más gente, gente con distinto tiempo.",,
"Veo el tiempo como lo ven ello, creo.",25/5/18,1-1,5,FALSE,TRUE,Plot Action,,"A todos les corre el tiempo, pero no a todos a la vez.",,
"Veo a gente a la que minuto es una hora, y a los que una hora es un minuto.",25/5/18,1-1,5,FALSE,TRUE,Plot Action,,"Veo el tiempo como lo ven ello, creo.","Veo millares, decenas y centenas sobre la cabeza de la gente.",
"Fran me trae un café, gracias Fran.",25/5/18,1-1,5,TRUE,FALSE,Plot Action,,,,
Llevo tres horas con el mismo problema.,25/5/18,1-1,5,FALSE,TRUE,Plot Action,,Llego al trabajo.,,
El tiempo pasa desprisa para mi ordenador.,25/5/18,1-1,5,FALSE,TRUE,Plot Action,,Llevo tres horas con el mismo problema.,,
"Y sin embargo para mí pasa muy lento, parece que lleve días aquí.",25/5/18,1-1,5,FALSE,FALSE,Plot Action,,El tiempo pasa desprisa para mi ordenador.,,
"Es curioso, ¿verdad?, como decimos que nos pasas lento el tiempo, pero en realidad pasa deprisa, más que de normal.",25/5/18,1-1,5,FALSE,TRUE,Plot Description,,,,
Salgo del trabajo.,25/5/18,1-1,5,FALSE,TRUE,Plot Action,,"Y sin embargo para mí pasa muy lento, parece que lleve días aquí.",,
La gente sigue corriendo.,25/5/18,1-1,5,FALSE,FALSE,Plot Action,,Salgo del trabajo.,,
"Todos tienen tiempos, ahora corren más deprisa.",25/5/18,1-1,5,FALSE,FALSE,Plot Action,,La gente sigue corriendo.,"Veo millares, decenas y centenas sobre la cabeza de la gente.",
"La gente consume ahora más rápido su tiempo, supongo.",25/5/18,1-1,5,FALSE,FALSE,Plot Description,,"Todos tienen tiempos, ahora corren más deprisa.",,
Llego al supermecado y compro la cena.,25/5/18,1-1,5,FALSE,TRUE,Plot Action,Salgo del trabajo.,Salgo del trabajo.,,
La cajera me mira y me sonríe.,25/5/18,1-1,5,FALSE,TRUE,Plot Action,,Llego al supermecado y compro la cena.,,
Su tiempo pasa despacio.,25/5/18,1-1,5,FALSE,FALSE,Plot Description,,La cajera me mira y me sonríe.,"Veo millares, decenas y centenas sobre la cabeza de la gente.",
Me gusta.,25/5/18,1-1,5,FALSE,TRUE,Plot Action,,La cajera me mira y me sonríe.,,
Pongo el microondas.,25/5/18,1-1,5,FALSE,TRUE,Plot Action,,,,
3 minutos.,25/5/18,1-1,5,FALSE,TRUE,Plot Action,,Pongo el microondas.,,
2.,25/5/18,1-1,5,FALSE,TRUE,Plot Action,,3 minutos.,,
1.,25/5/18,1-1,5,FALSE,TRUE,Plot Action,,2.,,
Cero.,25/5/18,1-1,5,FALSE,TRUE,Plot Action,,1.,,
"Mi visto y consumo Youtube, el contador de abajo me dice que llevo 2 horas viendo monitos.",25/5/18,1-1,5,FALSE,TRUE,Plot Action,,,,
Es hora de dormir.,25/5/18,1-1,5,FALSE,FALSE,Plot Action,,"Mi visto y consumo Youtube, el contador de abajo me dice que llevo 2 horas viendo monitos.",,
Tengo que tener tiempo para descansar y aprovechar el tiempo.,25/5/18,1-1,5,FALSE,TRUE,Plot Description,,Es hora de dormir.,,
Estábamos tranquilos en nuestro habitual refugio cuando empezó el desastre.,25/5/18,1-1,6,FALSE,TRUE,Plot Description,,,,
"La semana pasada habíamos conseguido suficientes recuersos para todo un mes, pero quedaron perdidos.",25/5/18,1-1,6,FALSE,TRUE,Plot Description,,Estábamos tranquilos en nuestro habitual refugio cuando empezó el desastre.,,
Debimos haber tenido más cuidado.,25/5/18,1-1,6,FALSE,TRUE,Plot Description,,"La semana pasada habíamos conseguido suficientes recuersos para todo un mes, pero quedaron perdidos.",,
"Cuando llegaron los avisos era demasiado tarde para actuar, ya estaba llegando.",25/5/18,1-1,6,FALSE,FALSE,Plot Description,,Debimos haber tenido más cuidado.,,
"Lo que en su día parecía un lugar completamente seguro acabó siendo una decepción más, como muchos otros pueblos por los que habíamos pasado.",25/5/18,1-1,6,FALSE,FALSE,Plot Description,,Estábamos tranquilos en nuestro habitual refugio cuando empezó el desastre.,,
Era como si la naturaleza tratase de borrar todos los restos de la historia humana.,25/5/18,1-1,6,FALSE,FALSE,Plot Description,,"Cuando llegaron los avisos era demasiado tarde para actuar, ya estaba llegando.",Estábamos tranquilos en nuestro habitual refugio cuando empezó el desastre.,
"Aún nadie sabe cómo ni por qué, pero hace tiempo una nueva especie de planta apareció.",25/5/18,1-1,6,FALSE,FALSE,Plot Description,,,,
"Hay quienes teorizan sobre que se trata de un arma mal llevada, o quienes dicen que es el castigo de Dios por haber destrozado el planeta.",25/5/18,1-1,6,FALSE,FALSE,Plot Description,,"Aún nadie sabe cómo ni por qué, pero hace tiempo una nueva especie de planta apareció.",,
Esta planta crece mucho más rápido que ninguna otra cosa que hayamos visto antes.,25/5/18,1-1,6,FALSE,FALSE,Plot Description,,"Hay quienes teorizan sobre que se trata de un arma mal llevada, o quienes dicen que es el castigo de Dios por haber destrozado el planeta.","Aún nadie sabe cómo ni por qué, pero hace tiempo una nueva especie de planta apareció.",
"Gigantescos tsunamis de hojas y ramas cubren todo a su paso, destrozando todas las infraestructuras que encuentran por el camino.",25/5/18,1-1,6,FALSE,FALSE,Plot Description,,Esta planta crece mucho más rápido que ninguna otra cosa que hayamos visto antes.,"Aún nadie sabe cómo ni por qué, pero hace tiempo una nueva especie de planta apareció.",
Si no tienes suerte y eres alcanzado se acabó.,25/5/18,1-1,6,FALSE,FALSE,Plot Description,,"Gigantescos tsunamis de hojas y ramas cubren todo a su paso, destrozando todas las infraestructuras que encuentran por el camino.",,
Tu cuerpo solo servirá de abono para que pueda seguir el ciclo.,25/5/18,1-1,6,FALSE,FALSE,Plot Description,,Si no tienes suerte y eres alcanzado se acabó.,,
"Estábamos hablando tranquilamente en el salón de la casa, comiendo todos en familia.",25/5/18,1-1,6,FALSE,TRUE,Plot Action,,Estábamos tranquilos en nuestro habitual refugio cuando empezó el desastre.,,
"Hasta entonces habíamos conseguido sobrevivir los cinco, perteneciendo a un grupo relativamente grande de supervivientes.",25/5/18,1-1,6,FALSE,TRUE,Plot Description,,"Estábamos hablando tranquilamente en el salón de la casa, comiendo todos en familia.",,
Había un sistema que parecía bastante fiable.,25/5/18,1-1,6,FALSE,FALSE,Plot Description,,"Hasta entonces habíamos conseguido sobrevivir los cinco, perteneciendo a un grupo relativamente grande de supervivientes.",,
"Si se detectaba que una de esas cosas iba acercándose, se evacuaba el pueblo y buscábamos otro mejor.",25/5/18,1-1,6,FALSE,FALSE,Plot Description,,Había un sistema que parecía bastante fiable.,,
"Hoy, sin embargo, nadie pudo predecir que las plantas se desviarían para destruir nuestro actual refugio.",25/5/18,1-1,6,TRUE,FALSE,Plot Description,,"Si se detectaba que una de esas cosas iba acercándose, se evacuaba el pueblo y buscábamos otro mejor.",,
"Salimos corriendo de aquel lugar lo más rápido que pudimos, pero ya era demasiado tarde, la mitad del pueblo ya estaba cubierto de aquellas enredaderas.",25/5/18,1-1,6,FALSE,TRUE,Plot Action,,"Hoy, sin embargo, nadie pudo predecir que las plantas se desviarían para destruir nuestro actual refugio.","Gigantescos tsunamis de hojas y ramas cubren todo a su paso, destrozando todas las infraestructuras que encuentran por el camino.",
"Pudimos ver como se desprendía, envuelta en hojas verdes, la casa en la que habiamos estado alojándonos casi dos meses.",25/5/18,1-1,6,FALSE,TRUE,Plot Action,,"Salimos corriendo de aquel lugar lo más rápido que pudimos, pero ya era demasiado tarde, la mitad del pueblo ya estaba cubierto de aquellas enredaderas.",,
Se arrugaba como el papel.,25/5/18,1-1,6,FALSE,FALSE,Plot Description,,"Pudimos ver como se desprendía, envuelta en hojas verdes, la casa en la que habiamos estado alojándonos casi dos meses.",,
No pude evitar pensar en lo que me pasaría a mí si eso me atrapase.,25/5/18,1-1,6,FALSE,TRUE,Plot Description,,"Pudimos ver como se desprendía, envuelta en hojas verdes, la casa en la que habiamos estado alojándonos casi dos meses.",,
"Con un poco de suerte, conseguimos avistar a otros supervivientes de nuestro grupo.",25/5/18,1-1,6,FALSE,TRUE,Plot Action,,"Salimos corriendo de aquel lugar lo más rápido que pudimos, pero ya era demasiado tarde, la mitad del pueblo ya estaba cubierto de aquellas enredaderas.",,
"Nos señalaron para entrar en un parking, decían que allí estaríamos a salvo, que habían oído que no era tan sencillo que las plantas entrasen bajo tierra.",25/5/18,1-1,6,FALSE,TRUE,Plot Action,,"Con un poco de suerte, conseguimos avistar a otros supervivientes de nuestro grupo.",,
"Hicimos caso, con un atisbo de esperanza.",25/5/18,1-1,6,FALSE,TRUE,Plot Action,,"Nos señalaron para entrar en un parking, decían que allí estaríamos a salvo, que habían oído que no era tan sencillo que las plantas entrasen bajo tierra.",,
"Les seguimos al punto más bajo del parking, para intentar sobrevivir por ahora.",25/5/18,1-1,6,FALSE,TRUE,Plot Action,,"Hicimos caso, con un atisbo de esperanza.","Nos señalaron para entrar en un parking, decían que allí estaríamos a salvo, que habían oído que no era tan sencillo que las plantas entrasen bajo tierra.",
"Si la cosa se calmaba, podríamos salir después.",25/5/18,1-1,6,FALSE,TRUE,Plot Action,,"Les seguimos al punto más bajo del parking, para intentar sobrevivir por ahora.",,
Pero no se calmó.,25/5/18,1-1,6,FALSE,FALSE,Plot Action,,"Si la cosa se calmaba, podríamos salir después.",,
"Vimos como ramas marrones se extendían por las paredes, entrando por cualquier pequeño agujero que encontrasen, y extendiendo estos para que más ramas pudieran pasar.",25/5/18,1-1,6,FALSE,TRUE,Plot Action,,Pero no se calmó.,"Gigantescos tsunamis de hojas y ramas cubren todo a su paso, destrozando todas las infraestructuras que encuentran por el camino.",
"Les costaba entrar, no eran tan rápidas como en la superficie, pero pronto nos taparon todas las salidas.",25/5/18,1-1,6,FALSE,FALSE,Plot Action,,"Vimos como ramas marrones se extendían por las paredes, entrando por cualquier pequeño agujero que encontrasen, y extendiendo estos para que más ramas pudieran pasar.",,
Se acabó.,25/5/18,1-1,6,FALSE,FALSE,Plot Action,,"Les costaba entrar, no eran tan rápidas como en la superficie, pero pronto nos taparon todas las salidas.",Tu cuerpo solo servirá de abono para que pueda seguir el ciclo.,
Íbamos a servir como fuente de energía a aquello que había destrozado el mundo tal y como lo conocíamos.,25/5/18,1-1,6,FALSE,TRUE,Plot Action,,"Les costaba entrar, no eran tan rápidas como en la superficie, pero pronto nos taparon todas las salidas.",Tu cuerpo solo servirá de abono para que pueda seguir el ciclo.,
"Escribo esto momentos antes de que me atrapen las enredaderas, deben quedar minutos hasta mi muerte.",25/5/18,1-1,6,FALSE,TRUE,Plot Action,,"Les costaba entrar, no eran tan rápidas como en la superficie, pero pronto nos taparon todas las salidas.",Tu cuerpo solo servirá de abono para que pueda seguir el ciclo.,
"Sé que nadie lo va a encontrar jamás aquí abajo, pero es reconfortante saber que puedo dejar algo atrás.",25/5/18,1-1,6,FALSE,TRUE,Plot Action,,"Escribo esto momentos antes de que me atrapen las enredaderas, deben quedar minutos hasta mi muerte.","Vimos como ramas marrones se extendían por las paredes, entrando por cualquier pequeño agujero que encontrasen, y extendiendo estos para que más ramas pudieran pasar.",
Adiós.,25/5/18,1-1,6,FALSE,FALSE,Plot Action,,,,
Siento haber alimentado el ciclo.,25/5/18,1-1,6,FALSE,TRUE,Plot Action,,Íbamos a servir como fuente de energía a aquello que había destrozado el mundo tal y como lo conocíamos.,,
"Salgo, como cada mañana de mi trabajo pero me doy cuenta que mientras atravieso los pasillos de mi oficina, al igual que en la calle no encuentro a ninguna persona.",25/5/18,1-1,8,FALSE,TRUE,Plot Action,,,,
"Miro el reloj y me extraño al ver que marca las 5pm, cuando hace ya unos minutos que estaba anocheciendo, en pleno verano.",25/5/18,1-1,8,FALSE,TRUE,Plot Action,,"Salgo, como cada mañana de mi trabajo pero me doy cuenta que mientras atravieso los pasillos de mi oficina, al igual que en la calle no encuentro a ninguna persona.",,
"Pero no se había roto, los segundos seguían corriendo.",25/5/18,1-1,8,FALSE,FALSE,Plot Description,,"Miro el reloj y me extraño al ver que marca las 5pm, cuando hace ya unos minutos que estaba anocheciendo, en pleno verano.",,
"Voy camino hacia mi casa, unas manzanas más allá, y por fin encuentro una persona, era una mujer que paseaba a su bebé.",25/5/18,1-1,8,FALSE,TRUE,Plot Action,,"Salgo, como cada mañana de mi trabajo pero me doy cuenta que mientras atravieso los pasillos de mi oficina, al igual que en la calle no encuentro a ninguna persona.",,
"-Disculpe, ¿Me puede decir la hora?",25/5/18,1-1,8,FALSE,TRUE,Plot Action,,"Miro el reloj y me extraño al ver que marca las 5pm, cuando hace ya unos minutos que estaba anocheciendo, en pleno verano.",,
"-Lo siento, se me debió romper el reloj hace unas horas, me marca las 5 de la tarde.",25/5/18,1-1,8,TRUE,FALSE,Plot Action,,"Pero no se había roto, los segundos seguían corriendo.",,
Me pareció curioso que marcara la misma hora que el mío que también se había estropeado.,25/5/18,1-1,8,FALSE,TRUE,Plot Description,,,,
"De repente, mis reflexiones se vieron interrumpidas por una explosión no demasiado lejana, hecho que hizo que volviera a mi casa a más velocidad.",25/5/18,1-1,8,FALSE,TRUE,Plot Action,,Me pareció curioso que marcara la misma hora que el mío que también se había estropeado.,,
"Mi casa se siúa en lo más alto de la localidad, a lo mejor podía desde allí ver el origen de tan inesperada explosión.",25/5/18,1-1,8,FALSE,TRUE,Plot Description,,,,
"Unos segundos antes de llegar a mi urbanización se escucha otra explosión, esta vez más lejana.",25/5/18,1-1,8,FALSE,FALSE,Plot Action,,"De repente, mis reflexiones se vieron interrumpidas por una explosión no demasiado lejana, hecho que hizo que volviera a mi casa a más velocidad.","Mi casa se siúa en lo más alto de la localidad, a lo mejor podía desde allí ver el origen de tan inesperada explosión.",
"Cuando llego, veo que todos los vecinos de la urbanización estaban en el jardín de fuera reunidos.",25/5/18,1-1,8,FALSE,TRUE,Plot Action,,"Unos segundos antes de llegar a mi urbanización se escucha otra explosión, esta vez más lejana.","Cuando llego, veo que todos los vecinos de la urbanización estaban en el jardín de fuera reunidos.",
-¿Ocurre algo?-Pregunto al primer vecino que veo.,25/5/18,1-1,8,FALSE,TRUE,Plot Action,,"Cuando llego, veo que todos los vecinos de la urbanización estaban en el jardín de fuera reunidos.",,
"-Nos han desalojado, por una fuga de gas.",25/5/18,1-1,8,TRUE,FALSE,Plot Action,,-¿Ocurre algo?-Pregunto al primer vecino que veo.,,
"Otra explosión, parece venir de detrás del edificio.",25/5/18,1-1,8,FALSE,FALSE,Plot Action,,"-Nos han desalojado, por una fuga de gas.",,
"Lo bordeo rápidamente para acceder a una especie de mirador que se sitúa detrás, famoso en la localidad poderse ver desde allí media ciudad.",25/5/18,1-1,8,FALSE,TRUE,Plot Action,,"Otra explosión, parece venir de detrás del edificio.",,
"Nada más dar el rodeo veo a mi amigo de toda la vida que ya estaba en el mirador, parece como si estuviera en shock.",25/5/18,1-1,8,FALSE,TRUE,Plot Action,,"Lo bordeo rápidamente para acceder a una especie de mirador que se sitúa detrás, famoso en la localidad poderse ver desde allí media ciudad.",,
"-¡Ey, Joe!",25/5/18,1-1,8,FALSE,TRUE,Plot Action,,"Nada más dar el rodeo veo a mi amigo de toda la vida que ya estaba en el mirador, parece como si estuviera en shock.",,
¿Estás bien?,25/5/18,1-1,8,FALSE,TRUE,Plot Action,,"-¡Ey, Joe!","Nada más dar el rodeo veo a mi amigo de toda la vida que ya estaba en el mirador, parece como si estuviera en shock.",
"-Acércate, debes ver esto…",25/5/18,1-1,8,TRUE,FALSE,Plot Action,,¿Estás bien?,"Nada más dar el rodeo veo a mi amigo de toda la vida que ya estaba en el mirador, parece como si estuviera en shock.",
Me acerco rápidamente al mirador y cuando llego al borde se me quita totalmente la sonrisa del rostro al ver el panorama que estaba mi amigo observando: Media ciudad estaba en llamas.,25/5/18,1-1,8,FALSE,TRUE,Plot Action,,"-Acércate, debes ver esto…","Nada más dar el rodeo veo a mi amigo de toda la vida que ya estaba en el mirador, parece como si estuviera en shock.",
-¿Pero qué demonios ha ocurrido?,25/5/18,1-1,8,FALSE,TRUE,Plot Action,,Me acerco rápidamente al mirador y cuando llego al borde se me quita totalmente la sonrisa del rostro al ver el panorama que estaba mi amigo observando: Media ciudad estaba en llamas.,Me acerco rápidamente al mirador y cuando llego al borde se me quita totalmente la sonrisa del rostro al ver el panorama que estaba mi amigo observando: Media ciudad estaba en llamas.,
-¡Mira!,25/5/18,1-1,8,TRUE,FALSE,Plot Action,,-¿Pero qué demonios ha ocurrido?,Me acerco rápidamente al mirador y cuando llego al borde se me quita totalmente la sonrisa del rostro al ver el panorama que estaba mi amigo observando: Media ciudad estaba en llamas.,
"Con asombro pude ver como varios aviones en distintas ubicaciones caíana gran velocidad en picado desde  el cielo y se destruían en pedazos al estrellarse contra los edificios, lo cual parece ser que provocaban las famosas explosiones.",25/5/18,1-1,8,FALSE,TRUE,Plot Action,,Me acerco rápidamente al mirador y cuando llego al borde se me quita totalmente la sonrisa del rostro al ver el panorama que estaba mi amigo observando: Media ciudad estaba en llamas.,,
"-Dios mío, no puedo creerlo.",25/5/18,1-1,8,FALSE,TRUE,Plot Action,,"Con asombro pude ver como varios aviones en distintas ubicaciones caíana gran velocidad en picado desde  el cielo y se destruían en pedazos al estrellarse contra los edificios, lo cual parece ser que provocaban las famosas explosiones.",,
-Es como si todos los aviones hubieran perdido el norte…,25/5/18,1-1,8,TRUE,FALSE,Plot Action,,"-Dios mío, no puedo creerlo.","Con asombro pude ver como varios aviones en distintas ubicaciones caíana gran velocidad en picado desde  el cielo y se destruían en pedazos al estrellarse contra los edificios, lo cual parece ser que provocaban las famosas explosiones.",
De repente me percato de las palabras de mi amigo y observo los pequeños destellos de luz del sol que quedaban del atardecer y me extraño al descubrir que… ¿El sol se estaba ocultando por el este en lugar de por el oeste?,25/5/18,1-1,8,FALSE,TRUE,Plot Action,,"Con asombro pude ver como varios aviones en distintas ubicaciones caíana gran velocidad en picado desde  el cielo y se destruían en pedazos al estrellarse contra los edificios, lo cual parece ser que provocaban las famosas explosiones.",-Es como si todos los aviones hubieran perdido el norte…,
No podía ser.,25/5/18,1-1,8,FALSE,FALSE,Plot Description,,,,
Algo muy extraño estaba sucediendo.,25/5/18,1-1,8,FALSE,FALSE,Plot Description,,De repente me percato de las palabras de mi amigo y observo los pequeños destellos de luz del sol que quedaban del atardecer y me extraño al descubrir que… ¿El sol se estaba ocultando por el este en lugar de por el oeste?,"Con asombro pude ver como varios aviones en distintas ubicaciones caíana gran velocidad en picado desde  el cielo y se destruían en pedazos al estrellarse contra los edificios, lo cual parece ser que provocaban las famosas explosiones.",
"Nos volvimos rápidamente con los demás vecinos, que no se habían percatado del panorama.",25/5/18,1-1,8,FALSE,TRUE,Plot Action,,De repente me percato de las palabras de mi amigo y observo los pequeños destellos de luz del sol que quedaban del atardecer y me extraño al descubrir que… ¿El sol se estaba ocultando por el este en lugar de por el oeste?,,
"Todo son gritos de terror, asombro y desesperación cuando la multitud llega al mirador y contempla la situación.",25/5/18,1-1,8,FALSE,FALSE,Plot Action,,"Nos volvimos rápidamente con los demás vecinos, que no se habían percatado del panorama.",,
"Los bomberos que habían llegado por la fuga de gas tratan de calmar la situación y apenas unos minutos después, llegan un par de coches y camiones desde los que bajan rápidamente un pelotón de militares que corren hacia nosotros.",25/5/18,1-1,8,FALSE,FALSE,Plot Action,,"Todo son gritos de terror, asombro y desesperación cuando la multitud llega al mirador y contempla la situación.",,
"-Todo el mundo, rápidamente, suban a los vehículos.",25/5/18,1-1,8,FALSE,FALSE,Plot Action,,"Los bomberos que habían llegado por la fuga de gas tratan de calmar la situación y apenas unos minutos después, llegan un par de coches y camiones desde los que bajan rápidamente un pelotón de militares que corren hacia nosotros.",,
"Tenemos que desalojar la zona, está ocurriendo una catást…",25/5/18,1-1,8,FALSE,FALSE,Plot Action,,"-Todo el mundo, rápidamente, suban a los vehículos.","Los bomberos que habían llegado por la fuga de gas tratan de calmar la situación y apenas unos minutos después, llegan un par de coches y camiones desde los que bajan rápidamente un pelotón de militares que corren hacia nosotros.",
"Ni tiempo le dio de terminar la frase antes de que un helicóptero se estrellara directo en uno de los camiones, haciendo arder en llamas todo lo que había a su alrededor.",25/5/18,1-1,8,FALSE,FALSE,Plot Action,,"Tenemos que desalojar la zona, está ocurriendo una catást…","Los bomberos que habían llegado por la fuga de gas tratan de calmar la situación y apenas unos minutos después, llegan un par de coches y camiones desde los que bajan rápidamente un pelotón de militares que corren hacia nosotros.",
Los vecinois entraron como pudieron en el otro camión.,25/5/18,1-1,8,FALSE,FALSE,Plot Action,,"Ni tiempo le dio de terminar la frase antes de que un helicóptero se estrellara directo en uno de los camiones, haciendo arder en llamas todo lo que había a su alrededor.","-Todo el mundo, rápidamente, suban a los vehículos.",
"Steven, Steven Wellington, ese es mi nombre.",25/5/18,1-1,9,TRUE,FALSE,Plot Description,,,,
"Bueno, al menos eso es lo que me dicen todos, ya no estoy muy seguro.",25/5/18,1-1,9,FALSE,TRUE,Plot Description,,"Steven, Steven Wellington, ese es mi nombre.",,
"De hecho dicen muchas cosas y cuentan historias sobre mi, desde cuando era muy pequeño hasta mis hazañas ya mayor.",25/5/18,1-1,9,TRUE,FALSE,Plot Description,,"Bueno, al menos eso es lo que me dicen todos, ya no estoy muy seguro.",,
"Nací en un pequeño pueblo en el interior rural de Inglaterra, según ellos tuve una infancia muy feliz.",25/5/18,1-1,9,FALSE,TRUE,Plot Description,,,,
"Terminé los estudios secundarios obligatorios, pero dejé los post-obligatorios para ejercer mi deber como todos, el de defender a mi país, el de unirme a la guerra… No se hasta que punto fue decisión propia, solo sé que lo hice.",25/5/18,1-1,9,FALSE,TRUE,Plot Description,,,,
"Tuve un entrenamiento muy corto, debido a las necesidades de lo que estaba pasando supongo.",25/5/18,1-1,9,FALSE,TRUE,Plot Description,,"Terminé los estudios secundarios obligatorios, pero dejé los post-obligatorios para ejercer mi deber como todos, el de defender a mi país, el de unirme a la guerra… No se hasta que punto fue decisión propia, solo sé que lo hice.",,
"Según los informes lo hice muy bien, fui uno de los mejores de mi escuadrón.",25/5/18,1-1,9,FALSE,TRUE,Plot Description,,"Tuve un entrenamiento muy corto, debido a las necesidades de lo que estaba pasando supongo.",,
"Luego pasé a la realidad, me iba a la guerra.",25/5/18,1-1,9,FALSE,TRUE,Plot Description,,"Según los informes lo hice muy bien, fui uno de los mejores de mi escuadrón.",,
"Todavía era joven cuando llegué por primera vez al campo de batalla, me quedé en estado de shock.",25/5/18,1-1,9,FALSE,TRUE,Plot Description,,"Luego pasé a la realidad, me iba a la guerra.",,
"Pasaron los meses en el frente de batalla, pero eso no hacía que me acostumbrara, ni mucho menos que se me hiciese normal aquella situación.",25/5/18,1-1,9,FALSE,TRUE,Plot Description,,"Todavía era joven cuando llegué por primera vez al campo de batalla, me quedé en estado de shock.",,
"No me acuerdo de casi nada ya de mi vida, excepto la guerra, recuerdo todos y cada uno de los momentos en el frente.",25/5/18,1-1,9,FALSE,TRUE,Plot Description,,"Pasaron los meses en el frente de batalla, pero eso no hacía que me acostumbrara, ni mucho menos que se me hiciese normal aquella situación.",,
Se han grabado en mi mente de tal manera que ni me enfermedad me los puede quitar.,25/5/18,1-1,9,FALSE,TRUE,Plot Description,,"No me acuerdo de casi nada ya de mi vida, excepto la guerra, recuerdo todos y cada uno de los momentos en el frente.",,
"Me enseñan fotos a veces, fotos en las que salgo yo con mi escuadrón.",25/5/18,1-1,9,FALSE,TRUE,Plot Description,,"Terminé los estudios secundarios obligatorios, pero dejé los post-obligatorios para ejercer mi deber como todos, el de defender a mi país, el de unirme a la guerra… No se hasta que punto fue decisión propia, solo sé que lo hice.",,
"Me resultan familiares las caras de algunos, pero no mucho más.",25/5/18,1-1,9,FALSE,TRUE,Plot Description,,"Me enseñan fotos a veces, fotos en las que salgo yo con mi escuadrón.",,
"Cuando digo que me acuerdo de la guerra me refiero a los momentos malos, a los momentos de desesperación, de horror.",25/5/18,1-1,9,FALSE,TRUE,Plot Description,,"Luego pasé a la realidad, me iba a la guerra.",,
"Supongo que por eso son recuerdos que todavía tengo, porque los momentos al borde de la muerte son muy intensos.",25/5/18,1-1,9,FALSE,TRUE,Plot Description,,"Cuando digo que me acuerdo de la guerra me refiero a los momentos malos, a los momentos de desesperación, de horror.",,
"Aunque si me acuerdo de Harrison, de hecho es la única persona de la que me acuerdo sin que me lo cuente nadie.",25/5/18,1-1,9,FALSE,TRUE,Plot Description,,"Aunque si me acuerdo de Harrison, de hecho es la única persona de la que me acuerdo sin que me lo cuente nadie.","No me acuerdo de casi nada ya de mi vida, excepto la guerra, recuerdo todos y cada uno de los momentos en el frente.",
"Era mi mejor amigo en el frente, quizá el único, no estoy seguro.",25/5/18,1-1,9,TRUE,FALSE,Plot Description,,"Aunque si me acuerdo de Harrison, de hecho es la única persona de la que me acuerdo sin que me lo cuente nadie.",,
Era como un hermano para mi.,25/5/18,1-1,9,TRUE,FALSE,Plot Description,,"Aunque si me acuerdo de Harrison, de hecho es la única persona de la que me acuerdo sin que me lo cuente nadie.",,
"Me salvó la vida en varias ocasiones, y yo también la suya.",25/5/18,1-1,9,TRUE,FALSE,Plot Description,,Era como un hermano para mi.,"Aunque si me acuerdo de Harrison, de hecho es la única persona de la que me acuerdo sin que me lo cuente nadie.",
"No sé si feliz o infelizmente esos momentos son los que sobretodo me acuerdo con Harrison, pero a veces se abre un cajón lleno polvo en mi mente y me acuerdo de momentos felices con él.",25/5/18,1-1,9,TRUE,FALSE,Plot Description,,Era como un hermano para mi.,"Aunque si me acuerdo de Harrison, de hecho es la única persona de la que me acuerdo sin que me lo cuente nadie.",
